state,FIPS,class,n,normalized_n,freq,primary_org_cat,TotalPopulation
MI,26111,Housing,1,1.1980782824349743e-5,0.004651162790697674,NA,83467
MI,26111,Professional,5,5.9903914121748713e-5,0.023255813953488372,NA,83467
MI,26111,Religious,26,3.115003534330933e-4,0.12093023255813953,NA,83467
MI,26111,Research & Think Tank,1,1.1980782824349743e-5,0.004651162790697674,NA,83467
MI,26111,Social & Fraternal,28,3.3546191908179283e-4,0.13023255813953488,NA,83467
MI,26111,Unions,7,8.386547977044821e-5,0.03255813953488372,NA,83467
MI,26111,Youth,46,5.511160099200882e-4,0.21395348837209302,NA,83467
MI,26111,NA,48,5.750775755687876e-4,0.22325581395348837,NA,83467
MI,26113,Community,1,6.64982045484772e-5,0.037037037037037035,Religious,15038
MI,26113,Economic,1,6.64982045484772e-5,0.037037037037037035,Religious,15038
MI,26113,Foundations,1,6.64982045484772e-5,0.037037037037037035,Religious,15038
MI,26113,Hobby & Sports,1,6.64982045484772e-5,0.037037037037037035,Religious,15038
MI,26113,Religious,15,9.974730682271579e-4,0.5555555555555556,Religious,15038
MI,26113,Social & Fraternal,2,1.329964090969544e-4,0.07407407407407407,Religious,15038
MI,26113,Youth,4,2.659928181939088e-4,0.14814814814814814,Religious,15038
MI,26113,NA,2,1.329964090969544e-4,0.07407407407407407,Religious,15038
MI,26115,Arts & Cultural,6,3.894384297842511e-5,0.020618556701030927,NA,154068
MI,26115,Community,7,4.5434483474829296e-5,0.024054982817869417,NA,154068
MI,26115,Economic,11,7.139704546044603e-5,0.037800687285223365,NA,154068
MI,26115,Education,10,6.490640496404185e-5,0.03436426116838488,NA,154068
MI,26115,Foundations,3,1.9471921489212556e-05,0.010309278350515464,NA,154068
MI,26115,Healthcare,5,3.2453202482020926e-5,0.01718213058419244,NA,154068
MI,26115,Hobby & Sports,27,1.75247293402913e-4,0.09278350515463918,NA,154068
MI,26115,Housing,2,1.298128099280837e-5,0.006872852233676976,NA,154068
MI,26115,Professional,5,3.2453202482020926e-5,0.01718213058419244,NA,154068
MI,26115,Religious,48,3.115507438274009e-4,0.16494845360824742,NA,154068
MI,26115,Research & Think Tank,8,5.192512397123348e-5,0.027491408934707903,NA,154068
MI,26115,Social & Fraternal,45,2.9207882233818835e-4,0.15463917525773196,NA,154068
MI,26115,Unions,19,1.2332216943167952e-4,0.06529209621993128,NA,154068
MI,26115,Youth,43,2.7909754134537994e-4,0.14776632302405499,NA,154068
MI,26115,NA,52,3.375133058130176e-4,0.17869415807560138,NA,154068
MI,26117,Community,1,1.5053439710973957e-5,0.009174311926605505,NA,66430
MI,26117,Education,4,6.021375884389583e-5,0.03669724770642202,NA,66430
MI,26117,Foundations,2,3.0106879421947915e-5,0.01834862385321101,NA,66430
MI,26117,Healthcare,2,3.0106879421947915e-5,0.01834862385321101,NA,66430
MI,26117,Hobby & Sports,11,1.6558783682071353e-4,0.10091743119266056,NA,66430
MI,26117,Professional,1,1.5053439710973957e-5,0.009174311926605505,NA,66430
MI,26117,Religious,16,2.4085503537558332e-4,0.14678899082568808,NA,66430
MI,26117,Research & Think Tank,1,1.5053439710973957e-5,0.009174311926605505,NA,66430
MI,26117,Social & Fraternal,16,2.4085503537558332e-4,0.14678899082568808,NA,66430
MI,26117,Unions,5,7.52671985548698e-5,0.045871559633027525,NA,66430
MI,26117,NA,50,7.526719855486979e-4,0.45871559633027525,NA,66430
MI,26119,Arts & Cultural,1,1.0912265386294194e-4,0.043478260869565216,NA,9164
MI,26119,Education,1,1.0912265386294194e-4,0.043478260869565216,NA,9164
MI,26119,Hobby & Sports,1,1.0912265386294194e-4,0.043478260869565216,NA,9164
MI,26119,Religious,2,2.1824530772588389e-4,0.08695652173913043,NA,9164
MI,26119,Social & Fraternal,6,6.547359231776517e-4,0.2608695652173913,NA,9164
MI,26119,Unions,1,1.0912265386294194e-4,0.043478260869565216,NA,9164
MI,26119,Youth,2,2.1824530772588389e-4,0.08695652173913043,NA,9164
MI,26119,NA,9,9.821038847664775e-4,0.391304347826087,NA,9164
MI,26121,Arts & Cultural,15,8.54053623180154e-5,0.046296296296296294,Religious,175633
MI,26121,Community,11,6.26305990332113e-5,0.033950617283950615,Religious,175633
MI,26121,Economic,8,4.5549526569608216e-5,0.024691358024691357,Religious,175633
MI,26121,Education,12,6.832428985441233e-5,0.037037037037037035,Religious,175633
MI,26121,Foundations,5,2.8468454106005134e-5,0.015432098765432098,Religious,175633
MI,26121,Healthcare,15,8.54053623180154e-5,0.046296296296296294,Religious,175633
MI,26121,Hobby & Sports,32,1.8219810627843286e-4,0.09876543209876543,Religious,175633
MI,26121,Housing,3,1.7081072463603082e-5,0.009259259259259259,Religious,175633
MI,26121,Political,6,3.4162144927206164e-5,0.018518518518518517,Religious,175633
MI,26121,Professional,6,3.4162144927206164e-5,0.018518518518518517,Religious,175633
MI,26121,Religious,70,3.985583574840719e-4,0.21604938271604937,Religious,175633
MI,26121,Research & Think Tank,1,5.693690821201027e-6,0.0030864197530864196,Religious,175633
MI,26121,Social & Fraternal,51,2.9037823188125236e-4,0.1574074074074074,Religious,175633
MI,26121,Unions,13,7.401798067561335e-5,0.040123456790123455,Religious,175633
MI,26121,Youth,24,1.3664857970882466e-4,0.07407407407407407,Religious,175633
MI,26121,NA,52,2.960719227024534e-4,0.16049382716049382,Religious,175633
MI,26123,Arts & Cultural,2,4.0279540007653114e-5,0.029850746268656716,NA,49653
MI,26123,Community,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Economic,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Hobby & Sports,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Housing,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Political,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Professional,2,4.0279540007653114e-5,0.029850746268656716,NA,49653
MI,26123,Religious,10,2.0139770003826555e-4,0.14925373134328357,NA,49653
MI,26123,Research & Think Tank,4,8.055908001530623e-5,0.05970149253731343,NA,49653
MI,26123,Social & Fraternal,11,2.215374700420921e-4,0.16417910447761194,NA,49653
MI,26123,Unions,1,2.0139770003826557e-5,0.014925373134328358,NA,49653
MI,26123,Youth,8,1.6111816003061246e-4,0.11940298507462686,NA,49653
MI,26123,NA,24,4.8335448009183735e-4,0.3582089552238806,NA,49653
MI,26125,Arts & Cultural,86,6.76109664987661e-5,0.03735881841876629,NA,1271983
MI,26125,Community,82,6.446627038254443e-5,0.035621198957428324,NA,1271983
MI,26125,Economic,74,5.8176878150101064e-5,0.03214596003475239,NA,1271983
MI,26125,Education,167,1.312910628522551e-4,0.07254561251086013,NA,1271983
MI,26125,Foundations,70,5.503218203387938e-5,0.030408340573414423,NA,1271983
MI,26125,Healthcare,75,5.896305217915648e-5,0.03258036490008688,NA,1271983
MI,26125,Hobby & Sports,179,1.4072515120092013e-4,0.07775847089487402,NA,1271983
MI,26125,Housing,22,1.7295828639219236e-5,0.009556907037358819,NA,1271983
MI,26125,Political,41,3.2233135191272214e-5,0.017810599478714162,NA,1271983
MI,26125,Professional,108,8.490679513798534e-5,0.04691572545612511,NA,1271983
MI,26125,Religious,332,2.6100977764639935e-4,0.14422241529105126,NA,1271983
MI,26125,Research & Think Tank,47,3.695017936560473e-5,0.02041702867072111,NA,1271983
MI,26125,Social & Fraternal,333,2.617959516754548e-4,0.14465682015638576,NA,1271983
MI,26125,Unions,58,4.5598093685214344e-5,0.02519548218940052,NA,1271983
MI,26125,Youth,81,6.3680096353489e-5,0.03518679409209383,NA,1271983
MI,26125,NA,547,4.3003719389331463e-4,0.237619461337967,NA,1271983
MI,26127,Arts & Cultural,6,2.2594614950103558e-4,0.1016949152542373,NA,26555
MI,26127,Community,2,7.531538316701187e-5,0.03389830508474576,NA,26555
MI,26127,Economic,2,7.531538316701187e-5,0.03389830508474576,NA,26555
MI,26127,Education,2,7.531538316701187e-5,0.03389830508474576,NA,26555
MI,26127,Healthcare,1,3.765769158350593e-5,0.01694915254237288,NA,26555
MI,26127,Hobby & Sports,3,1.1297307475051779e-4,0.05084745762711865,NA,26555
MI,26127,Political,3,1.1297307475051779e-4,0.05084745762711865,NA,26555
MI,26127,Professional,1,3.765769158350593e-5,0.01694915254237288,NA,26555
MI,26127,Religious,10,3.765769158350593e-4,0.1694915254237288,NA,26555
MI,26127,Research & Think Tank,2,7.531538316701187e-5,0.03389830508474576,NA,26555
MI,26127,Social & Fraternal,4,1.5063076633402373e-4,0.06779661016949153,NA,26555
MI,26127,Youth,5,1.8828845791752966e-4,0.0847457627118644,NA,26555
MI,26127,NA,18,6.778384485031068e-4,0.3050847457627119,NA,26555
MI,26129,Economic,1,4.8204386599180526e-5,0.02702702702702703,Religious,20745
MI,26129,Education,7,3.3743070619426366e-4,0.1891891891891892,Religious,20745
MI,26129,Healthcare,1,4.8204386599180526e-5,0.02702702702702703,Religious,20745
MI,26129,Hobby & Sports,3,1.4461315979754158e-4,0.08108108108108109,Religious,20745
MI,26129,Political,1,4.8204386599180526e-5,0.02702702702702703,Religious,20745
MI,26129,Religious,8,3.856350927934442e-4,0.21621621621621623,Religious,20745
MI,26129,Research & Think Tank,1,4.8204386599180526e-5,0.02702702702702703,Religious,20745
MI,26129,Social & Fraternal,6,2.8922631959508316e-4,0.16216216216216217,Religious,20745
MI,26129,Unions,1,4.8204386599180526e-5,0.02702702702702703,Religious,20745
MI,26129,Youth,2,9.640877319836105e-5,0.05405405405405406,Religious,20745
MI,26129,NA,6,2.8922631959508316e-4,0.16216216216216217,Religious,20745
MI,26131,Arts & Cultural,1,1.6975046681378373e-4,0.16666666666666666,Social & Fraternal,5891
MI,26131,Social & Fraternal,3,5.092514004413513e-4,0.5,Social & Fraternal,5891
MI,26131,Unions,1,1.6975046681378373e-4,0.16666666666666666,Social & Fraternal,5891
MI,26131,NA,1,1.6975046681378373e-4,0.16666666666666666,Social & Fraternal,5891
MI,26133,Arts & Cultural,1,4.3635728934851856e-5,0.02040816326530612,Religious,22917
MI,26133,Economic,1,4.3635728934851856e-5,0.02040816326530612,Religious,22917
MI,26133,Education,2,8.727145786970371e-5,0.04081632653061224,Religious,22917
MI,26133,Hobby & Sports,7,3.05450102543963e-4,0.14285714285714285,Religious,22917
MI,26133,Housing,1,4.3635728934851856e-5,0.02040816326530612,Religious,22917
MI,26133,Professional,2,8.727145786970371e-5,0.04081632653061224,Religious,22917
MI,26133,Religious,10,4.3635728934851857e-4,0.20408163265306123,Religious,22917
MI,26133,Research & Think Tank,8,3.4908583147881485e-4,0.16326530612244897,Religious,22917
MI,26133,Social & Fraternal,4,1.7454291573940742e-4,0.08163265306122448,Religious,22917
MI,26133,Unions,2,8.727145786970371e-5,0.04081632653061224,Religious,22917
MI,26133,Youth,2,8.727145786970371e-5,0.04081632653061224,Religious,22917
MI,26133,NA,9,3.927215604136667e-4,0.1836734693877551,Religious,22917
MI,26135,Community,1,1.2186205215695832e-4,0.07142857142857142,Hobby & Sports,8206
MI,26135,Education,1,1.2186205215695832e-4,0.07142857142857142,Hobby & Sports,8206
MI,26135,Hobby & Sports,3,3.65586156470875e-4,0.21428571428571427,Hobby & Sports,8206
MI,26135,Religious,3,3.65586156470875e-4,0.21428571428571427,Hobby & Sports,8206
MI,26135,Social & Fraternal,2,2.4372410431391665e-4,0.14285714285714285,Hobby & Sports,8206
MI,26135,Unions,1,1.2186205215695832e-4,0.07142857142857142,Hobby & Sports,8206
MI,26135,Youth,1,1.2186205215695832e-4,0.07142857142857142,Hobby & Sports,8206
MI,26135,NA,2,2.4372410431391665e-4,0.14285714285714285,Hobby & Sports,8206
MI,26137,Arts & Cultural,2,7.99488327470419e-5,0.04081632653061224,NA,25016
MI,26137,Education,2,7.99488327470419e-5,0.04081632653061224,NA,25016
MI,26137,Healthcare,1,3.997441637352095e-5,0.02040816326530612,NA,25016
MI,26137,Hobby & Sports,10,3.9974416373520947e-4,0.20408163265306123,NA,25016
MI,26137,Housing,2,7.99488327470419e-5,0.04081632653061224,NA,25016
MI,26137,Religious,3,1.1992324912056284e-4,0.061224489795918366,NA,25016
MI,26137,Social & Fraternal,8,3.197953309881676e-4,0.16326530612244897,NA,25016
MI,26137,Unions,2,7.99488327470419e-5,0.04081632653061224,NA,25016
MI,26137,Youth,1,3.997441637352095e-5,0.02040816326530612,NA,25016
MI,26137,NA,18,7.19539494723377e-4,0.3673469387755102,NA,25016
MI,26139,Arts & Cultural,13,4.4260894138155274e-5,0.028446389496717725,Religious,293713
MI,26139,Community,13,4.4260894138155274e-5,0.028446389496717725,Religious,293713
MI,26139,Economic,6,2.0428104986840895e-5,0.01312910284463895,Religious,293713
MI,26139,Education,20,6.809368328946966e-5,0.0437636761487965,Religious,293713
MI,26139,Foundations,6,2.0428104986840895e-5,0.01312910284463895,Religious,293713
MI,26139,Healthcare,11,3.745152580920831e-5,0.024070021881838075,Religious,293713
MI,26139,Hobby & Sports,45,1.532107874013067e-4,0.09846827133479212,Religious,293713
MI,26139,Housing,5,1.7023420822367414e-5,0.010940919037199124,Religious,293713
MI,26139,Political,4,1.361873665789393e-5,0.0087527352297593,Religious,293713
MI,26139,Professional,18,6.128431496052269e-5,0.03938730853391685,Religious,293713
MI,26139,Religious,131,4.460136255460262e-4,0.28665207877461707,Religious,293713
MI,26139,Research & Think Tank,11,3.745152580920831e-5,0.024070021881838075,Religious,293713
MI,26139,Social & Fraternal,53,1.8044826071709458e-4,0.11597374179431072,Religious,293713
MI,26139,Unions,4,1.361873665789393e-5,0.0087527352297593,Religious,293713
MI,26139,Youth,24,8.171241994736358e-5,0.0525164113785558,Religious,293713
MI,26139,NA,93,3.1663562729603386e-4,0.20350109409190373,Religious,293713
MI,26141,Community,1,7.706535141800247e-5,0.02702702702702703,NA,12976
MI,26141,Political,1,7.706535141800247e-5,0.02702702702702703,NA,12976
MI,26141,Religious,6,4.623921085080148e-4,0.16216216216216217,NA,12976
MI,26141,Social & Fraternal,13,0.001001849568434032,0.35135135135135137,NA,12976
MI,26141,NA,16,0.0012330456226880395,0.43243243243243246,NA,12976
MI,26143,Economic,2,8.525876033762469e-5,0.06451612903225806,Social & Fraternal,23458
MI,26143,Education,1,4.2629380168812346e-5,0.03225806451612903,Social & Fraternal,23458
MI,26143,Healthcare,1,4.2629380168812346e-5,0.03225806451612903,Social & Fraternal,23458
MI,26143,Hobby & Sports,3,1.2788814050643704e-4,0.0967741935483871,Social & Fraternal,23458
MI,26143,Housing,1,4.2629380168812346e-5,0.03225806451612903,Social & Fraternal,23458
MI,26143,Professional,1,4.2629380168812346e-5,0.03225806451612903,Social & Fraternal,23458
MI,26143,Religious,4,1.7051752067524938e-4,0.12903225806451613,Social & Fraternal,23458
MI,26143,Social & Fraternal,9,3.8366442151931113e-4,0.2903225806451613,Social & Fraternal,23458
MI,26143,NA,9,3.8366442151931113e-4,0.2903225806451613,Social & Fraternal,23458
MI,26145,Arts & Cultural,7,3.673769287288758e-5,0.022364217252396165,NA,190540
MI,26145,Community,5,2.6241209194919703e-5,0.01597444089456869,NA,190540
MI,26145,Economic,15,7.87236275847591e-5,0.04792332268370607,NA,190540
MI,26145,Education,8,4.198593471187152e-5,0.025559105431309903,NA,190540
MI,26145,Foundations,11,5.7730660228823345e-5,0.03514376996805112,NA,190540
MI,26145,Healthcare,9,4.723417655085547e-5,0.02875399361022364,NA,190540
MI,26145,Hobby & Sports,26,1.3645428781358245e-4,0.08306709265175719,NA,190540
MI,26145,Housing,3,1.574472551695182e-5,0.009584664536741214,NA,190540
MI,26145,Political,6,3.148945103390364e-5,0.019169329073482427,NA,190540
MI,26145,Professional,10,5.2482418389839406e-5,0.03194888178913738,NA,190540
MI,26145,Religious,53,2.7815681746614886e-4,0.16932907348242812,NA,190540
MI,26145,Research & Think Tank,2,1.049648367796788e-5,0.006389776357827476,NA,190540
MI,26145,Social & Fraternal,55,2.8865330114411674e-4,0.1757188498402556,NA,190540
MI,26145,Unions,12,6.297890206780728e-5,0.038338658146964855,NA,190540
MI,26145,Youth,12,6.297890206780728e-5,0.038338658146964855,NA,190540
MI,26145,NA,79,4.146111052797313e-4,0.2523961661341853,NA,190540
MI,26147,Arts & Cultural,6,3.748430344793118e-5,0.015584415584415584,Social & Fraternal,160067
MI,26147,Community,16,9.995814252781647e-5,0.04155844155844156,Social & Fraternal,160067
MI,26147,Economic,6,3.748430344793118e-5,0.015584415584415584,Social & Fraternal,160067
MI,26147,Education,8,4.997907126390824e-5,0.02077922077922078,Social & Fraternal,160067
MI,26147,Foundations,1,6.24738390798853e-6,0.0025974025974025974,Social & Fraternal,160067
MI,26147,Healthcare,9,5.622645517189677e-5,0.023376623376623377,Social & Fraternal,160067
MI,26147,Hobby & Sports,24,1.4993721379172472e-4,0.06233766233766234,Social & Fraternal,160067
MI,26147,Housing,3,1.874215172396559e-5,0.007792207792207792,Social & Fraternal,160067
MI,26147,Political,5,3.123691953994265e-5,0.012987012987012988,Social & Fraternal,160067
MI,26147,Professional,4,2.498953563195412e-5,0.01038961038961039,Social & Fraternal,160067
MI,26147,Religious,37,2.311532045955756e-4,0.09610389610389611,Social & Fraternal,160067
MI,26147,Research & Think Tank,2,1.249476781597706e-5,0.005194805194805195,Social & Fraternal,160067
MI,26147,Social & Fraternal,198,0.001236982013781729,0.5142857142857142,Social & Fraternal,160067
MI,26147,Unions,10,6.24738390798853e-5,0.025974025974025976,Social & Fraternal,160067
MI,26147,Youth,23,1.4368982988373618e-4,0.05974025974025974,Social & Fraternal,160067
MI,26147,NA,33,2.061636689636215e-4,0.08571428571428572,Social & Fraternal,160067
MI,26149,Arts & Cultural,2,3.287959492339054e-5,0.02040816326530612,NA,60828
MI,26149,Community,2,3.287959492339054e-5,0.02040816326530612,NA,60828
MI,26149,Economic,3,4.9319392385085815e-5,0.030612244897959183,NA,60828
MI,26149,Healthcare,2,3.287959492339054e-5,0.02040816326530612,NA,60828
MI,26149,Hobby & Sports,6,9.863878477017163e-5,0.061224489795918366,NA,60828
MI,26149,Political,1,1.643979746169527e-5,0.01020408163265306,NA,60828
MI,26149,Professional,2,3.287959492339054e-5,0.02040816326530612,NA,60828
MI,26149,Religious,12,1.9727756954034326e-4,0.12244897959183673,NA,60828
MI,26149,Research & Think Tank,6,9.863878477017163e-5,0.061224489795918366,NA,60828
MI,26149,Social & Fraternal,12,1.9727756954034326e-4,0.12244897959183673,NA,60828
MI,26149,Unions,8,1.3151837969356216e-4,0.08163265306122448,NA,60828
MI,26149,Youth,7,1.150785822318669e-4,0.07142857142857142,NA,60828
MI,26149,NA,35,5.753929111593345e-4,0.35714285714285715,NA,60828
MI,26151,Arts & Cultural,1,2.4492395111317936e-5,0.011627906976744186,Social & Fraternal,40829
MI,26151,Healthcare,2,4.898479022263587e-5,0.023255813953488372,Social & Fraternal,40829
MI,26151,Hobby & Sports,9,2.2043155600186143e-4,0.10465116279069768,Social & Fraternal,40829
MI,26151,Political,1,2.4492395111317936e-5,0.011627906976744186,Social & Fraternal,40829
MI,26151,Professional,7,1.7144676577922555e-4,0.08139534883720931,Social & Fraternal,40829
MI,26151,Religious,9,2.2043155600186143e-4,0.10465116279069768,Social & Fraternal,40829
MI,26151,Research & Think Tank,11,2.694163462244973e-4,0.12790697674418605,Social & Fraternal,40829
MI,26151,Social & Fraternal,16,3.91878321781087e-4,0.18604651162790697,Social & Fraternal,40829
MI,26151,Unions,2,4.898479022263587e-5,0.023255813953488372,Social & Fraternal,40829
MI,26151,Youth,16,3.91878321781087e-4,0.18604651162790697,Social & Fraternal,40829
MI,26151,NA,12,2.939087413358152e-4,0.13953488372093023,Social & Fraternal,40829
MI,26153,Community,1,1.249375312343828e-4,0.047619047619047616,NA,8004
MI,26153,Healthcare,1,1.249375312343828e-4,0.047619047619047616,NA,8004
